P220_AAVS1_peg42_AtoC	Neutral
P221_AAVS1_peg42_AtoG	Neutral
P222_AAVS1_peg43_AtoT	Neutral
P223_AAVS1_peg43_AtoC	Neutral
P224_AAVS1_peg43_AtoG	Neutral
P225_AAVS1_peg44_TtoA	Neutral
P226_AAVS1_peg44_TtoC	Neutral
P227_AAVS1_peg44_TtoG	Neutral
P228_AAVS1_peg45_GtoA	Neutral
P229_AAVS1_peg45_GtoT	Neutral
P230_AAVS1_peg45_GtoC	Neutral
P231_AAVS1_peg46_CtoA	Neutral
P232_AAVS1_peg46_CtoT	Neutral
P233_AAVS1_peg46_CtoG	Neutral
P234_AAVS1_peg47_AtoT	Neutral
P235_AAVS1_peg47_AtoC	Neutral
P236_AAVS1_peg47_AtoG	Neutral
P237_AAVS1_peg48_CtoA	Neutral
P238_AAVS1_peg48_CtoT	Neutral
P239_AAVS1_peg48_CtoG	Neutral
P240_AAVS1_peg49_CtoA	Neutral
P241_AAVS1_peg49_CtoT	Neutral
P242_AAVS1_peg49_CtoG	Neutral
P243_AAVS1_peg50_CtoA	Neutral
P244_AAVS1_peg50_CtoT	Neutral
P245_AAVS1_peg50_CtoG	Neutral
P246_AAVS1_peg51_CtoA	Neutral
P247_AAVS1_peg51_CtoT	Neutral
P248_AAVS1_peg51_CtoG	Neutral
P249_AAVS1_peg52_CtoA	Neutral
P250_AAVS1_peg52_CtoT	Neutral
P251_AAVS1_peg52_CtoG	Neutral
P252_Non_target_peg1	Neutral
P253_Non_target_peg2	Neutral
P254_Non_target_peg4	Neutral
P255_Non_target_peg5	Neutral
P256_Non_target_peg6	Neutral
P257_Non_target_peg7	Neutral
P258_Non_target_peg8	Neutral
P259_Non_target_peg9	Neutral
P260_Non_target_peg10	Neutral
P261_Non_target_peg11	Neutral
P262_Non_target_peg12	Neutral
P263_Non_target_peg13	Neutral
P264_Non_target_peg14	Neutral
P265_Non_target_peg15	Neutral
P266_Non_target_peg16	Neutral
P267_Non_target_peg17	Neutral
P268_Non_target_peg18	Neutral
P269_Non_target_peg19	Neutral
P270_Non_target_peg20	Neutral
P271_Non_target_peg21	Neutral
P272_Non_target_peg22	Neutral
P273_Non_target_peg23	Neutral
P274_Non_target_peg24	Neutral
P275_Non_target_peg25	Neutral
P276_Non_target_peg27	Neutral
P277_Non_target_peg28	Neutral
P278_Non_target_peg29	Neutral
P279_Non_target_peg30	Neutral
P280_Non_target_peg31	Neutral
P281_Non_target_peg32	Neutral
P282_Non_target_peg33	Neutral
P283_Non_target_peg34	Neutral
P284_Non_target_peg35	Neutral
P285_Non_target_peg36	Neutral
P286_Non_target_peg38	Neutral
P287_Non_target_peg39	Neutral
P288_Non_target_peg40	Neutral
P289_Non_target_peg41	Neutral
P290_Non_target_peg42	Neutral
P291_Non_target_peg43	Neutral
P292_Non_target_peg44	Neutral
P293_Non_target_peg45	Neutral
P294_Non_target_peg46	Neutral
P295_Non_target_peg47	Neutral
P296_Non_target_peg48	Neutral
P297_Non_target_peg49	Neutral
P298_Non_target_peg50	Neutral
P299_Non_target_peg51	Neutral
P300_Non_target_peg52	Neutral
P301_Non_target_peg53	Neutral
P302_Non_target_peg54	Neutral
P303_Non_target_peg55	Neutral
P304_Non_target_peg56	Neutral
P305_Non_target_peg57	Neutral
P306_Non_target_peg58	Neutral
P307_Non_target_peg59	Neutral
P308_Non_target_peg60	Neutral
P309_Non_target_peg61	Neutral
P310_Non_target_peg62	Neutral
P311_Non_target_peg63	Neutral
P312_Non_target_peg64	Neutral
P313_Non_target_peg65	Neutral
P314_Non_target_peg66	Neutral
P315_Non_target_peg67	Neutral
P316_Non_target_peg68	Neutral
P317_Non_target_peg69	Neutral
P318_Non_target_peg70	Neutral
