Gene	neg.pval	neg.fdr	pos.pval	pos.fdr	lfc
candidate644	0.753174213065699	0.999663040323235	0.371156096929481	0.956855291238081	0.014363
candidate645	0.614884575880426	0.999663040323235	0.329905667477136	0.91253815902611	0.076022
candidate646	0.980325254030067	0.999663040323235	0.171032873282031	0.703276964017904	0.23354
candidate647	0.896461331506205	0.999663040323235	0.376423478315891	0.956855291238081	0.051233
candidate648	0.945603103186966	0.999663040323235	0.152519221467784	0.694529677923547	0.17157
candidate649	0.646912287882106	0.999663040323235	0.339999176077596	0.922854906496333	0.30793
candidate65	0.788594155729073	0.999663040323235	0.103116128656227	0.573908958480619	0.30502
candidate650	0.793856346970867	0.999663040323235	0.487736308810424	0.999987901646542	0.0046539
candidate652	0.475049814594473	0.999663040323235	0.589350410908544	0.999987901646542	-0.11134
candidate653	0.181959767211132	0.923645912081733	0.886683907416066	0.999987901646542	-0.29069
candidate654	0.634472196728561	0.999663040323235	0.790389293648754	0.999987901646542	-0.083135
candidate655	0.539386916030604	0.999663040323235	0.284224382033745	0.86048150824502	0.11933
candidate656	0.446939802410118	0.999663040323235	0.676400215890024	0.999987901646542	-0.13536
candidate657	0.848573639717591	0.999663040323235	0.526720968839745	0.999987901646542	0.053462
candidate658	0.181974132168411	0.923645912081733	0.287896870652042	0.865625261001411	-0.35709
candidate659	0.99359302339404	0.999663040323235	0.00217599608813792	0.15385021366317	0.19498
candidate66	0.84230646722874	0.999663040323235	0.680335921335108	0.999987901646542	0.049462
candidate660	0.729535287704765	0.999663040323235	0.0584275507452695	0.49250990239678	0.09747
candidate661	0.997789748221723	0.999663040323235	0.00423591528995242	0.18389950112603	0.47136
candidate662	0.976409299646009	0.999663040323235	0.203235719137968	0.745565355290273	0.21017
candidate663	0.0417396288633373	0.476254146254066	0.391050052667114	0.970277465225214	-0.57354
candidate664	0.350239824306136	0.999663040323235	0.404186969537448	0.972519738930715	-0.30602
candidate665	0.885900597036978	0.999663040323235	0.388759791701379	0.970277465225214	0.15871
candidate666	0.162998557521568	0.897187611189905	0.190760810938874	0.745002370013295	-0.30114
candidate667	0.401369247958714	0.999663040323235	0.223853227543343	0.77574294576341	0.029732
candidate668	0.248807340702786	0.999663040323235	0.355029605908819	0.945030496887725	-0.1847
candidate669	0.816244530270733	0.999663040323235	0.0530198370401868	0.49250990239678	0.023574
candidate67	0.717485485226447	0.999663040323235	0.113103192574734	0.582315066108536	0.54429
candidate670	0.306010344258584	0.999663040323235	0.320694010420425	0.909390167265146	-0.32729
candidate672	0.905500350855064	0.999663040323235	0.109086707550738	0.577949767889006	0.39232
candidate673	0.108405614744232	0.756094857266735	0.951150700197991	0.999987901646542	-0.41408
candidate674	0.841819282178425	0.999663040323235	0.129939916070995	0.639257979956415	0.19655
candidate675	0.220094463576321	0.986397344707331	0.541685949673455	0.999987901646542	-0.30761
candidate676	0.28613116108786	0.999663040323235	0.868685108626639	0.999987901646542	-0.19713
candidate677	0.147242412599221	0.872371713356672	0.102646203189911	0.573908958480619	-0.3463
candidate678	0.579240869331791	0.999663040323235	0.249706501551062	0.80662231493859	0.12222
candidate68	0.54702875373706	0.999663040323235	0.695587170310036	0.999987901646542	0.011846
candidate681	0.737378102472646	0.999663040323235	0.0153395971322651	0.281737267329269	0.6612
candidate682	0.645330784666301	0.999663040323235	0.0202289874393642	0.318462059402562	0.089034
candidate683	0.48959207087711	0.999663040323235	0.0462770761507472	0.490359018443495	1.1806
candidate684	0.678040274221605	0.999663040323235	0.20432008829189	0.745565355290273	0.11118
candidate685	0.018156391377367	0.322715214481588	0.998309334013815	0.999987901646542	-0.59558
candidate686	0.161915276651868	0.897187611189905	0.814145796890851	0.999987901646542	-0.51653
candidate687	0.13858379890208	0.845543194990819	0.683836269494646	0.999987901646542	-0.24424
candidate690	0.464256053008271	0.999663040323235	0.845274709994271	0.999987901646542	-0.13225
candidate691	0.785579666051217	0.999663040323235	0.27101585688109	0.836452612020242	0.062583
candidate692	0.786918887553476	0.999663040323235	0.514331042373969	0.999987901646542	-0.033962
candidate693	0.816235392208462	0.999663040323235	0.0379415430816922	0.444804047617285	-0.015407
candidate694	0.515098558720207	0.999663040323235	0.0608778682077109	0.49250990239678	0.16957
candidate695	0.984139447215842	0.999663040323235	0.136186733584965	0.664060975268279	0.33005
candidate696	0.39694211804501	0.999663040323235	0.970459198057967	0.999987901646542	-0.27224
candidate697	0.860598731989341	0.999663040323235	0.423995801929617	0.998286709684004	0.074022
candidate698	0.993149543176283	0.999663040323235	0.104788372305508	0.577383931403347	0.34384
candidate699	0.99116306541105	0.999663040323235	0.0828648578513387	0.532929024422574	0.34865
