Gene	neg.pval	neg.fdr	pos.pval	pos.fdr	lfc
candidate528	0.982513750382084	0.999991221846835	0.0515833109337519	0.492601557203363	0.24986
candidate529	0.521398551236445	0.999991221846835	0.798014190678934	0.999999967142524	-0.022165
candidate530	0.113005665024716	0.775483694338142	0.930383651499806	0.999999967142524	0.0024502
candidate531	0.627749383785084	0.999991221846835	0.258083731189808	0.857710383162148	0.18075
candidate532	0.22021843066343	0.994593076193033	0.751491558776097	0.999999967142524	-0.11907
candidate533	0.192533678246752	0.964400129293123	0.855929489445928	0.999999967142524	0.048267
candidate534	0.493656417279078	0.999991221846835	0.279517593713414	0.875726005615721	0.0022502
candidate535	0.98298446145304	0.999991221846835	0.343392892529244	0.950411223101195	0.25495
candidate536	0.927567166662597	0.999991221846835	0.219951909309261	0.828541077541884	0.25102
candidate537	0.715742064156001	0.999991221846835	0.862556492055219	0.999999967142524	0.059021
candidate538	0.963954956168904	0.999991221846835	0.0557807702778733	0.492601557203363	0.16213
candidate539	0.303349946738557	0.999991221846835	0.312776814873755	0.936630570627387	-0.069083
candidate54	0.71975926725705	0.999991221846835	0.594851318635497	0.999999967142524	0.010191
candidate541	0.409321253864608	0.999991221846835	0.893100600688657	0.999999967142524	-0.14247
candidate543	0.974844459664414	0.999991221846835	0.359326764498982	0.950411223101195	0.17257
candidate544	0.529473135348056	0.999991221846835	0.455307786331757	0.999999967142524	0.19905
candidate545	0.137123885842821	0.830277594498839	0.786157242829927	0.999999967142524	0.028446
candidate546	0.978225785089698	0.999991221846835	0.288830468307438	0.884142155763324	0.29557
candidate547	0.207617382363647	0.97775365540487	0.776864213012854	0.999999967142524	0.0085533
candidate549	0.955187370920608	0.999991221846835	0.0213850398098792	0.357065361674044	0.52174
candidate55	0.846159004703073	0.999991221846835	0.642263902620711	0.999999967142524	-0.028963
candidate550	0.181058559351705	0.95012634478847	0.550838783557868	0.999999967142524	-0.028913
candidate552	0.833509922401852	0.999991221846835	0.626624306830407	0.999999967142524	0.17678
candidate553	0.959861026195883	0.999991221846835	0.477641128460636	0.999999967142524	0.080919
candidate554	0.250958082260624	0.999991221846835	0.772355256405385	0.999999967142524	-0.26741
candidate555	0.688964463529013	0.999991221846835	0.202186038421468	0.828541077541884	-0.049207
candidate556	0.782643702186492	0.999991221846835	0.614936632029095	0.999999967142524	0.026557
candidate557	0.302863609582303	0.999991221846835	0.78178746782836	0.999999967142524	-0.032869
candidate558	0.873330587213522	0.999991221846835	0.224395279701698	0.828541077541884	0.23509
candidate56	0.994940043641722	0.999991221846835	0.063734459172071	0.521940885801677	0.3069
candidate560	0.997251956247768	0.999991221846835	0.00969660171260421	0.314283973155583	0.30406
candidate561	0.96889905458378	0.999991221846835	0.489940263761742	0.999999967142524	0.18786
candidate562	0.828357609333534	0.999991221846835	0.744659019727122	0.999999967142524	0.052994
candidate563	0.196907792493316	0.968716014855512	0.800495798271417	0.999999967142524	-0.021321
candidate564	0.446523347849791	0.999991221846835	0.914564945897529	0.999999967142524	-0.2064
candidate566	0.127966814793818	0.816122881759819	0.994513462437083	0.999999967142524	-0.27433
candidate567	0.923443520028782	0.999991221846835	0.374833144391311	0.950411223101195	0.077794
candidate568	0.727485107568283	0.999991221846835	0.116689290074268	0.669747904488769	0.058732
candidate569	0.468922177410819	0.999991221846835	0.404869403423728	0.960502605736867	0.40465
candidate57	0.93162901411156	0.999991221846835	0.510925658700954	0.999999967142524	0.14936
candidate570	0.658602379616987	0.999991221846835	0.156533193106808	0.765338488832286	0.0045364
candidate571	0.722788248924926	0.999991221846835	0.595571894281569	0.999999967142524	0.037241
candidate572	0.112830201863802	0.775483694338142	0.978151829173462	0.999999967142524	-0.40907
candidate573	0.591003716166803	0.999991221846835	0.39010858747053	0.950411223101195	-0.10693
candidate574	0.920188177959828	0.999991221846835	0.321479039307347	0.941712557526797	0.13921
candidate575	0.670516064738619	0.999991221846835	0.458610814983885	0.999999967142524	0.13027
candidate576	0.422631283431717	0.999991221846835	0.0781203673735573	0.573924298971068	-0.10545
candidate577	0.0166394629271158	0.286510752276275	0.968178059101306	0.999999967142524	-0.025097
candidate578	0.808757075728012	0.999991221846835	0.0968250722383265	0.613225457509401	0.14849
candidate579	0.938050818717352	0.999991221846835	0.298762823128754	0.909493456043886	0.035401
candidate58	0.0900637324226269	0.733164614811455	0.910117053748482	0.999999967142524	-0.016662
candidate580	0.996094705559674	0.999991221846835	0.082875745583043	0.578032098939958	0.26721
candidate581	0.508191204156263	0.999991221846835	0.444282100642831	0.999999967142524	0.024919
candidate584	0.842119606818234	0.999991221846835	0.722095220968988	0.999999967142524	0.0055571
candidate585	0.488105056179966	0.999991221846835	0.916906481068511	0.999999967142524	0.007069
candidate586	0.523665073825731	0.999991221846835	0.697501401984931	0.999999967142524	0.037465
candidate587	0.470260707152581	0.999991221846835	0.783924456186726	0.999999967142524	0.13635
candidate588	0.0440416328818429	0.505561244122821	0.992112850153964	0.999999967142524	-0.59494
candidate589	0.0996970096078248	0.75250756567002	0.610152497001357	0.999999967142524	-0.096171
candidate59	0.296220510879728	0.999991221846835	0.855868245167557	0.999999967142524	-0.014317
candidate590	0.752261485200342	0.999991221846835	0.0313825074125521	0.41723956260865	0.38942
candidate591	0.64522873391419	0.999991221846835	0.223032101382316	0.828541077541884	-0.14379
candidate592	0.661867406461347	0.999991221846835	0.796057247150811	0.999999967142524	-0.091722
candidate593	0.552127899507779	0.999991221846835	0.185207193982576	0.816393311075197	-0.035234
candidate594	0.863633840836231	0.999991221846835	0.44349043385675	0.999999967142524	0.073052
candidate595	0.746980940653906	0.999991221846835	0.728568034835577	0.999999967142524	0.003607
candidate596	0.401164829847318	0.999991221846835	0.71096485106685	0.999999967142524	0.032698
candidate597	0.452392090961966	0.999991221846835	0.695627899507209	0.999999967142524	0.11375
candidate598	0.724109477141074	0.999991221846835	0.815096592695911	0.999999967142524	0.030779
candidate599	0.915438944747563	0.999991221846835	0.393273609559115	0.950411223101195	0.10332
candidate6	0.0687457355948077	0.664542110749808	0.993320653494157	0.999999967142524	-0.25599
candidate60	0.448464383895946	0.999991221846835	0.98322071304554	0.999999967142524	-0.18001
candidate600	0.288529404595569	0.999991221846835	0.573602026642055	0.999999967142524	0.16989
candidate601	0.419473872079723	0.999991221846835	0.912191464981759	0.999999967142524	-0.14485
candidate602	0.635578374211856	0.999991221846835	0.590389275299764	0.999999967142524	-0.0012066
candidate603	0.9874125351075	0.999991221846835	0.0744673353269407	0.562075366645813	0.24649
candidate604	0.220096085621551	0.994593076193033	0.950755856333355	0.999999967142524	-0.054959
candidate605	0.996641830196369	0.999991221846835	0.0507069171556965	0.492601557203363	0.18794
candidate606	0.430686608915197	0.999991221846835	0.552571278653804	0.999999967142524	0.21613
candidate607	0.899588237923569	0.999991221846835	0.0653610183671792	0.521940885801677	0.25641
candidate608	0.336658397239876	0.999991221846835	0.916108321954677	0.999999967142524	-0.058822
candidate609	0.88159111713313	0.999991221846835	0.186785244651932	0.816814839708053	0.15814
candidate61	0.632957640184479	0.999991221846835	0.866204716860715	0.999999967142524	0.018373
candidate610	0.443886606719769	0.999991221846835	0.88713999164405	0.999999967142524	-0.20843
candidate612	0.979246932093019	0.999991221846835	0.0960344136337896	0.613225457509401	0.18962
candidate613	0.477033857028466	0.999991221846835	0.192106201478841	0.820546643525903	-0.056643
candidate614	0.707683514706145	0.999991221846835	0.377485442621314	0.950411223101195	-0.1902
candidate615	0.849012861315637	0.999991221846835	0.0302598649624136	0.41723956260865	0.32272
candidate616	0.330767226010361	0.999991221846835	0.445687867416682	0.999999967142524	0.27698
candidate617	0.506134021834096	0.999991221846835	0.761008397592966	0.999999967142524	-0.11833
candidate619	0.842792440080035	0.999991221846835	0.381744284533395	0.950411223101195	0.1858
candidate62	0.0308447819168048	0.404654162765701	0.909949406671149	0.999999967142524	-0.43993
candidate620	0.0856079284060561	0.725691823872876	0.908396196066438	0.999999967142524	-0.32644
candidate621	0.765776523278426	0.999991221846835	0.647779041852069	0.999999967142524	-0.04459
candidate622	0.399039255414092	0.999991221846835	0.243550212685871	0.854752657260605	-0.03665
candidate623	0.987662405744401	0.999991221846835	0.064114774956301	0.521940885801677	0.2662
candidate624	0.124528186965869	0.816122881759819	0.918309435066885	0.999999967142524	-0.053172
candidate625	0.795055358687917	0.999991221846835	0.20822405117727	0.828541077541884	0.50624
candidate626	0.83289541066012	0.999991221846835	0.733527911186414	0.999999967142524	0.021465
candidate627	0.537632504087176	0.999991221846835	0.474625685866901	0.999999967142524	0.22965
candidate628	0.996265195296047	0.999991221846835	0.0157241994088662	0.337908653810585	0.32606
candidate629	0.823152660924425	0.999991221846835	0.184046362782349	0.816393311075197	0.15392
candidate63	0.128347800069871	0.816122881759819	0.722694851466062	0.999999967142524	-0.23148
candidate630	0.352081372678155	0.999991221846835	0.771902197613155	0.999999967142524	-0.027087
candidate631	0.351256932198649	0.999991221846835	0.31775365821455	0.941712557526797	0.14964
candidate632	0.876573387138195	0.999991221846835	0.674748609546749	0.999999967142524	0.15819
candidate633	0.812944116875262	0.999991221846835	0.0560562383300182	0.492601557203363	0.31502
candidate634	0.438383997452417	0.999991221846835	0.343981339662022	0.950411223101195	-0.10857
candidate635	0.33901213205662	0.999991221846835	0.763772781883525	0.999999967142524	0.11352
candidate636	0.160957592583691	0.895608149169618	0.868980288487436	0.999999967142524	0.053941
candidate637	0.999535619503009	0.999991221846835	0.0173163366416086	0.337908653810585	0.48241
candidate639	0.553595245399814	0.999991221846835	0.671671284637639	0.999999967142524	0.023535
candidate64	0.0650936278069722	0.640474802172173	0.695345794104649	0.999999967142524	-0.52474
candidate640	0.987335352909384	0.999991221846835	0.260692008800358	0.8601275260419	0.23383
candidate641	0.0286141443169686	0.3845461833817	0.999709518630486	0.999999967142524	-0.4445
candidate642	0.552383597102403	0.999991221846835	0.601051791515901	0.999999967142524	0.036241
candidate643	0.46913777570641	0.999991221846835	0.892965617084725	0.999999967142524	-0.062789
candidate644	0.830932309061249	0.999991221846835	0.267481919363517	0.872086021120106	0.3968
candidate645	0.174476435605581	0.924389577102646	0.258402765163188	0.857710383162148	-0.16139
candidate646	0.997747366368262	0.999991221846835	0.0362991991360026	0.444463527198609	0.31871
candidate647	0.66820215279298	0.999991221846835	0.768160293581514	0.999999967142524	0.077364
candidate648	0.992398212019982	0.999991221846835	0.190525172632032	0.820151329064449	0.23147
candidate649	0.643176942208837	0.999991221846835	0.480333682233615	0.999999967142524	0.2246
candidate65	0.471485726277459	0.999991221846835	0.400436425908982	0.960502605736867	-0.094255
candidate650	0.397385388241255	0.999991221846835	0.957858436205718	0.999999967142524	-0.23644
candidate652	0.932456288415005	0.999991221846835	0.0948631617176814	0.613225457509401	-0.018577
candidate653	0.722164874427655	0.999991221846835	0.370501175021135	0.950411223101195	0.1417
candidate654	0.374987865984325	0.999991221846835	0.947540816592831	0.999999967142524	-0.28719
candidate655	0.0527418221157625	0.561896615331403	0.437182489370132	0.999999967142524	-0.14573
candidate656	0.26508676518334	0.999991221846835	0.991294246941713	0.999999967142524	-0.16368
candidate657	0.885209375964831	0.999991221846835	0.121769355680854	0.684641989593374	0.16093
candidate658	0.296464939136196	0.999991221846835	0.948582451830607	0.999999967142524	-0.12163
candidate659	0.866420274581352	0.999991221846835	0.0118723604553537	0.337908653810585	0.26935
candidate66	0.893481057325155	0.999991221846835	0.36308014141191	0.950411223101195	0.11541
candidate660	0.607755559670401	0.999991221846835	0.504830721373674	0.999999967142524	0.027437
candidate661	0.99977397532934	0.999991221846835	0.00646975502316018	0.277714450737581	0.52921
candidate662	0.933810852081411	0.999991221846835	0.171929922275043	0.789444893112905	0.11712
candidate663	0.19428024383219	0.964400129293123	0.266692044710423	0.872086021120106	-0.21753
candidate664	0.686505104119787	0.999991221846835	0.084000474174687	0.578553265878157	-0.099616
candidate665	0.985901792583339	0.999991221846835	0.331182597933821	0.945500577520909	0.32422
candidate666	0.658295941154827	0.999991221846835	0.200813482587513	0.828541077541884	0.26204
candidate667	0.581160902179638	0.999991221846835	0.389925096203597	0.950411223101195	0.098146
candidate668	0.619746840208599	0.999991221846835	0.807720763495102	0.999999967142524	0.068748
candidate669	0.956482176562792	0.999991221846835	0.139689995765173	0.726124411949152	0.073358
candidate67	0.410307111496065	0.999991221846835	0.715046579003469	0.999999967142524	-0.0093402
candidate670	0.302847379043285	0.999991221846835	0.145100369388302	0.747199098438828	0.080277
candidate672	0.932340922961919	0.999991221846835	0.233300527023974	0.837334223147006	0.067548
candidate673	0.0608214387829045	0.609320232170553	0.982768562159228	0.999999967142524	-0.37235
candidate674	0.833261182959731	0.999991221846835	0.22665754919975	0.828541077541884	0.2246
candidate675	0.556963425587343	0.999991221846835	0.904829503162997	0.999999967142524	-0.16675
candidate676	0.0804711046378647	0.715154494442959	0.680077401664462	0.999999967142524	-0.24536
candidate677	0.103140134528918	0.757736188339116	0.215980332695412	0.828541077541884	-0.21428
candidate678	0.709024472778488	0.999991221846835	0.500512215575991	0.999999967142524	0.059072
candidate68	0.943159335220738	0.999991221846835	0.705530966466747	0.999999967142524	-0.0070875
candidate681	0.795111530825821	0.999991221846835	0.00344467359051732	0.242033013910817	0.37929
candidate682	0.251275160318239	0.999991221846835	0.617713214854611	0.999999967142524	-0.054025
candidate683	0.455079592323005	0.999991221846835	0.47782039251313	0.999999967142524	0.3207
candidate684	0.622071854812836	0.999991221846835	0.545319763569077	0.999999967142524	-0.025558
candidate685	0.0781119764928827	0.705568836845547	0.720342353199693	0.999999967142524	-0.36294
candidate686	0.268464557236793	0.999991221846835	0.797011814159288	0.999999967142524	-0.19034
candidate687	0.402121545595584	0.999991221846835	0.923330925713424	0.999999967142524	-0.23941
candidate690	0.467487765474273	0.999991221846835	0.841632711493402	0.999999967142524	0.026986
candidate691	0.710994725639549	0.999991221846835	0.714659390607703	0.999999967142524	0.067783
candidate692	0.930488801444099	0.999991221846835	0.48785276673727	0.999999967142524	0.2211
candidate693	0.811082370918152	0.999991221846835	0.390261887186367	0.950411223101195	0.24266
candidate694	0.776600494970609	0.999991221846835	0.101664089337659	0.621199085489046	0.23473
candidate695	0.999319273913884	0.999991221846835	0.00756028450283797	0.277714450737581	0.51846
candidate696	0.630914408488383	0.999991221846835	0.87528175031262	0.999999967142524	-0.12175
candidate697	0.535940919166233	0.999991221846835	0.760052658844882	0.999999967142524	0.055328
candidate698	0.988548612291704	0.999991221846835	0.0554902526465803	0.492601557203363	0.2651
candidate699	0.832228701968471	0.999991221846835	0.501495251346914	0.999999967142524	0.057224
candidate7	0.0551873537044249	0.573740224361097	0.755602852725233	0.999999967142524	0.061886
candidate70	0.00358898513137314	0.106593541945642	0.714948662557451	0.999999967142524	-0.46373
candidate700	0.917629118729056	0.999991221846835	0.284491751370624	0.875726005615721	0.050488
candidate701	0.246247721702139	0.999991221846835	0.148163471914617	0.748973147017929	0.22406
candidate704	0.702236644017253	0.999991221846835	0.045206031124852	0.492601557203363	0.081346
candidate705	0.918915627590619	0.999991221846835	0.681818312506647	0.999999967142524	0.12299
candidate706	0.745969987950608	0.999991221846835	0.37464146986902	0.950411223101195	0.14116
candidate707	0.995386156685509	0.999991221846835	0.0815845408379945	0.576321564124807	0.36092
candidate708	0.899926959240628	0.999991221846835	0.580307790382835	0.999999967142524	0.037065
candidate709	0.978175168938044	0.999991221846835	0.616514148522335	0.999999967142524	0.12621
candidate71	0.00163744991524372	0.0627851899342034	0.081432601975072	0.576321564124807	-1.042
candidate710	0.806676805033576	0.999991221846835	0.824645307039246	0.999999967142524	0.063681
candidate711	0.994266751594616	0.999991221846835	0.228563055873623	0.828541077541884	0.29538
candidate712	0.991388464901507	0.999991221846835	0.14666574131577	0.748266883935083	0.19687
candidate714	0.923203376918384	0.999991221846835	0.441141489585935	0.999999967142524	0.083052
candidate715	0.961598248821959	0.999991221846835	0.328781362667272	0.945500577520909	0.23704
candidate717	0.621860977791411	0.999991221846835	0.874175654600536	0.999999967142524	-0.15789
candidate718	0.478500367045003	0.999991221846835	0.911953617547318	0.999999967142524	-0.18071
candidate719	0.685548733426705	0.999991221846835	0.885438860448499	0.999999967142524	-0.077058
candidate72	0.994237580138621	0.999991221846835	0.387125441544178	0.950411223101195	0.22314
candidate720	0.144503826716109	0.840141295082372	0.692537008243113	0.999999967142524	-0.44719
candidate721	0.849102300666534	0.999991221846835	0.404283063094242	0.960502605736867	0.099441
candidate722	0.352721895659743	0.999991221846835	0.351122019458721	0.950411223101195	0.09132
candidate723	0.995419381980337	0.999991221846835	0.0325613451763556	0.41723956260865	0.19741
candidate725	0.955880308339289	0.999991221846835	0.550241185287508	0.999999967142524	0.066556
candidate726	0.133027713331275	0.823576067927333	0.475089063330219	0.999999967142524	0.076039
candidate727	0.787150286888031	0.999991221846835	0.609723007646126	0.999999967142524	-0.05412
candidate728	0.986819448466155	0.999991221846835	0.0254355728271835	0.400428589365088	0.57289
candidate729	0.526387701204008	0.999991221846835	0.84995824205621	0.999999967142524	-0.11601
candidate73	0.0277956726125054	0.3845461833817	0.379833040406395	0.950411223101195	-0.41329
candidate731	0.962599570967414	0.999991221846835	0.00656153874963712	0.277714450737581	0.24676
candidate732	0.450757376776866	0.999991221846835	0.711992715746913	0.999999967142524	-0.15456
candidate733	0.203008768685306	0.976766873149157	0.453903126444976	0.999999967142524	0.092169
candidate734	0.620859773028607	0.999991221846835	0.684341386941833	0.999999967142524	-0.059475
candidate735	0.466621604388353	0.999991221846835	0.948983662970364	0.999999967142524	-0.11219
candidate736	0.952048295933737	0.999991221846835	0.450227701675619	0.999999967142524	0.20998
candidate737	0.979465550636873	0.999991221846835	0.0461949492088379	0.492601557203363	0.24406
candidate738	0.98106990739138	0.999991221846835	0.152886594902747	0.765338488832286	0.19185
candidate739	0.507143887477305	0.999991221846835	0.915078186343854	0.999999967142524	0.0032678
candidate74	0.588894660434304	0.999991221846835	0.0249569353444359	0.400428589365088	0.54201
candidate740	0.401601519253379	0.999991221846835	0.989588212149122	0.999999967142524	-0.21691
candidate741	0.909045074752759	0.999991221846835	0.369122191983462	0.950411223101195	0.19453
candidate742	0.530676704652583	0.999991221846835	0.335012123932686	0.950411223101195	0.047905
candidate743	0.830260335303223	0.999991221846835	0.53158480466708	0.999999967142524	-0.065335
candidate744	0.999991221846835	0.999991221846835	1.20671320714326e-05	0.00664898977135939	0.73156
candidate745	0.84201000670435	0.999991221846835	0.440200981540317	0.999999967142524	0.11957
candidate746	0.0741383413385774	0.692376713178918	0.844687761902662	0.999999967142524	-0.30302
candidate748	0.244615757321842	0.999991221846835	0.960497846920494	0.999999967142524	-0.2417
candidate749	0.852747881914675	0.999991221846835	0.392286672918922	0.950411223101195	0.17969
candidate75	0.880498319008939	0.999991221846835	0.276801044356306	0.875726005615721	0.19044
candidate750	0.856254500033385	0.999991221846835	0.513471835937346	0.999999967142524	0.32499
candidate751	0.99584826988525	0.999991221846835	0.0267908663434128	0.410049093200568	0.39776
candidate752	0.238403025863408	0.999991221846835	0.926802967805153	0.999999967142524	-0.19239
candidate753	0.131036382974107	0.82046644339469	0.670650736587437	0.999999967142524	-0.37384
candidate754	0.522461228986969	0.999991221846835	0.914817247095873	0.999999967142524	-0.10852
candidate755	0.576917502080902	0.999991221846835	0.779070082077832	0.999999967142524	0.047194
candidate756	0.363008900837561	0.999991221846835	0.228524150566461	0.828541077541884	-0.012794
candidate757	0.839686105789861	0.999991221846835	0.234028076886822	0.837334223147006	0.16176
candidate759	0.892876692342186	0.999991221846835	0.125205996054547	0.689080410707383	0.25286
candidate76	0.511020792553733	0.999991221846835	0.919096020405647	0.999999967142524	-0.18458
candidate760	0.967201560830718	0.999991221846835	0.120106576064139	0.682254880529284	0.35017
candidate761	0.983237115984607	0.999991221846835	0.125698407808627	0.689080410707383	0.30606
candidate762	0.969643338372616	0.999991221846835	0.307938962190524	0.932276748170213	0.042562
candidate763	0.487019368284375	0.999991221846835	0.220755034342907	0.828541077541884	0.011724
candidate764	0.502541446061599	0.999991221846835	0.282265525485208	0.875726005615721	0.099687
candidate767	0.965393286803349	0.999991221846835	0.443003557621397	0.999999967142524	0.10776
candidate768	0.993725172505413	0.999991221846835	0.0298434143923938	0.41723956260865	0.27471
candidate769	0.828136125737484	0.999991221846835	0.788832786970589	0.999999967142524	0.0057928
candidate77	0.688957645678595	0.999991221846835	0.886852281175049	0.999999967142524	-0.10394
candidate770	0.85554869712934	0.999991221846835	0.356079233034116	0.950411223101195	0.073748
candidate771	0.631489065836659	0.999991221846835	0.817069937295925	0.999999967142524	-0.13269
candidate772	0.964427200835896	0.999991221846835	0.506048454509508	0.999999967142524	0.14325
candidate773	0.143738748398689	0.840141295082372	0.929877884432972	0.999999967142524	-0.40397
candidate774	0.276245045633706	0.999991221846835	0.343709613726461	0.950411223101195	-0.061899
candidate775	0.729619327496523	0.999991221846835	0.531713941922122	0.999999967142524	0.024029
candidate776	0.650399181786978	0.999991221846835	0.323950067914654	0.941712557526797	0.056554
candidate777	0.396976669932423	0.999991221846835	0.966615758668449	0.999999967142524	-0.24322
candidate778	0.899151327490706	0.999991221846835	0.222270079641164	0.828541077541884	0.22557
candidate779	0.631615924521398	0.999991221846835	0.661443055037837	0.999999967142524	-0.10545
candidate78	0.943551474706364	0.999991221846835	0.213470851457825	0.828541077541884	0.25652
candidate780	0.111230041625118	0.775483694338142	0.893877872935624	0.999999967142524	-0.23068
candidate782	0.472753990735705	0.999991221846835	0.170669154079506	0.789444893112905	0.10118
candidate783	0.392337534686743	0.999991221846835	0.764627747131482	0.999999967142524	0.098963
candidate784	0.490680025575771	0.999991221846835	0.779209888757636	0.999999967142524	-0.021931
candidate786	0.529023873250875	0.999991221846835	0.846702821748128	0.999999967142524	-0.058779
candidate787	0.976192431296517	0.999991221846835	0.473711646903287	0.999999967142524	0.19803
candidate789	0.981587153293651	0.999991221846835	0.0518221868849216	0.492601557203363	0.34255
candidate79	0.315651100935663	0.999991221846835	0.946075432677513	0.999999967142524	-0.26771
candidate790	0.525606139814757	0.999991221846835	0.74429648984731	0.999999967142524	-0.035048
candidate792	0.00406254878558708	0.106593541945642	0.925018646857062	0.999999967142524	-0.55293
candidate793	0.595138489033893	0.999991221846835	0.715675844314731	0.999999967142524	0.13054
candidate794	0.0827541531669361	0.723770450713996	0.910869189947441	0.999999967142524	-0.25702
candidate795	0.905498126871884	0.999991221846835	0.410469144974352	0.966532046499437	0.017104
candidate796	0.00394859478465817	0.106593541945642	0.998267491300357	0.999999967142524	-0.64302
candidate797	0.939356116402427	0.999991221846835	0.570980078253265	0.999999967142524	0.053108
candidate798	0.901685360784925	0.999991221846835	0.497787312612509	0.999999967142524	0.16044
candidate799	0.904638204647287	0.999991221846835	0.503234653939713	0.999999967142524	0.20864
candidate9	0.980973216280866	0.999991221846835	0.00117708500078208	0.216191278476976	0.47099
candidate90	0.0482361819837315	0.542410944347674	0.52290100491519	0.999999967142524	-0.29599
candidate900	0.882226789589108	0.999991221846835	0.274427000161326	0.875726005615721	0.16501
candidate901	0.569682164077952	0.999991221846835	0.386559914527395	0.950411223101195	0.0033079
candidate905	0.93181832413772	0.999991221846835	0.0177263138439768	0.337908653810585	0.40828
candidate909	0.992147226900904	0.999991221846835	0.254892449768252	0.857298133864258	0.2139
candidate91	0.348632254674579	0.999991221846835	0.979546177158849	0.999999967142524	-0.17058
candidate92	0.997941640773777	0.999991221846835	0.017691699759263	0.337908653810585	0.37998
candidate93	0.559952300964128	0.999991221846835	0.349959271027852	0.950411223101195	0.060034
candidate931	0.427358591317483	0.999991221846835	0.904526555100784	0.999999967142524	-0.28587
