Gene	neg.pval	neg.fdr	pos.pval	pos.fdr	lfc
candidate549	0.438850081186754	0.998439206190938	0.0228904661381421	0.360093535095802	0.4882
candidate55	0.939910607926052	0.998439206190938	0.664150130782766	0.99999213499434	0.11884
candidate550	0.98812643309479	0.998439206190938	0.287545690216957	0.98587093788671	0.32029
candidate552	0.546196326974948	0.998439206190938	0.0171244490634016	0.360093535095802	-0.072205
candidate553	0.74770486193037	0.998439206190938	0.607694160375319	0.99999213499434	0.017305
candidate554	0.943649882842614	0.998439206190938	0.108452849712469	0.704305565191566	0.36543
candidate555	0.0278961810540328	0.358109114926188	0.996849233341359	0.99999213499434	-0.51065
candidate556	0.688339115682365	0.998439206190938	0.629489205323669	0.99999213499434	0.010877
candidate557	0.656141740050494	0.998439206190938	0.611486621517774	0.99999213499434	-0.026855
candidate558	0.763235226151207	0.998439206190938	0.0156733974389	0.360093535095802	0.43995
candidate56	0.915347136689832	0.998439206190938	0.0362195818121004	0.370244614079248	0.37511
candidate560	0.968113907382397	0.998439206190938	0.230153165249265	0.902042064673426	0.27365
candidate561	0.960517865421139	0.998439206190938	0.429153176701242	0.99999213499434	0.20233
candidate562	0.346104952227557	0.977172723567361	0.9088544944896	0.99999213499434	-0.17923
candidate563	0.837645309012217	0.998439206190938	0.712881166780759	0.99999213499434	0.015954
candidate564	0.00748773099835988	0.143007912374911	0.980453968468576	0.99999213499434	-0.72979
candidate566	0.333583168911955	0.957413991978605	0.686966549764669	0.99999213499434	0.079961
candidate567	0.12849969218676	0.716035240580257	0.892381939871159	0.99999213499434	-0.28299
candidate568	0.000721214929093722	0.0331758867383112	0.997950485616593	0.99999213499434	-0.92038
candidate569	0.940605043989789	0.998439206190938	0.0207579552508055	0.360093535095802	0.44412
candidate57	0.134855490665763	0.716035240580257	0.56031434037907	0.99999213499434	0.02846
candidate570	0.987120880840725	0.998439206190938	0.0351077530794833	0.365702625448652	0.53122
candidate571	0.0100835769270914	0.173941701992327	0.923508546946657	0.99999213499434	-0.47367
candidate572	0.520483010973588	0.998439206190938	0.661060533357691	0.99999213499434	-0.047195
candidate573	0.033371336547233	0.397177839302029	0.990810677475162	0.99999213499434	-0.44673
candidate574	0.247040314405693	0.868010822148043	0.912979294581002	0.99999213499434	-0.16117
candidate575	0.101112536188953	0.697676499703773	0.59123129589389	0.99999213499434	-0.37208
candidate576	0.435706385991217	0.998439206190938	0.522454036730811	0.99999213499434	0.13552
candidate577	0.174004559250623	0.755903087082903	0.868952486677478	0.99999213499434	-0.24778
candidate578	0.65187578157654	0.998439206190938	0.815896623086785	0.99999213499434	-0.082314
candidate579	0.435746570059805	0.998439206190938	0.853007397700651	0.99999213499434	-0.16521
candidate58	0.293662466219495	0.915828708209951	0.314344932175165	0.99999213499434	0.011418
candidate580	0.985649177928633	0.998439206190938	0.0584639777500176	0.52051799545177	0.33628
candidate581	0.874196762854218	0.998439206190938	0.022090759915781	0.360093535095802	0.45524
candidate584	0.877791907144338	0.998439206190938	0.704866226580125	0.99999213499434	-0.0021146
candidate585	0.638578940214101	0.998439206190938	0.441947460086122	0.99999213499434	0.1
candidate586	0.944858952684873	0.998439206190938	0.20482592955389	0.860101650655813	0.33385
candidate587	0.52622691746498	0.998439206190938	0.201777662397626	0.860101650655813	0.0023088
candidate588	0.213696662286908	0.798804808778844	0.847627333181754	0.99999213499434	-0.083086
